id1,id2
MD.model.ptg000012l.18,ptg000012lG000017
MD.model.ptg000012l.180,ptg000012lG000104
MD.model.ptg000012l.181,ptg000012lG000105
MD.model.ptg000012l.182,ptg000012lG000106
MD.model.ptg000012l.184,ptg000012lG000107
MD.model.ptg000012l.185,ptg000012lG000108
MD.model.ptg000012l.186,ptg000012lG000109
MD.model.ptg000012l.187,ptg000012lG000110
MD.model.ptg000012l.190,ptg000012lG000111
MD.model.ptg000012l.191,ptg000012lG000112
MD.model.ptg000012l.192,ptg000012lG000113
MD.model.ptg000012l.193,ptg000012lG000114
MD.model.ptg000012l.194,ptg000012lG000115
MD.model.ptg000012l.196,ptg000012lG000116
MD.model.ptg000012l.197,ptg000012lG000117
MD.model.ptg000012l.198,ptg000012lG000118
MD.model.ptg000012l.199,ptg000012lG000119
MD.model.ptg000012l.2,ptg000119lG000065
MD.model.ptg000012l.20,ptg000012lG000018
MD.model.ptg000012l.200,ptg000012lG000120
MD.model.ptg000012l.201,ptg000012lG000121
MD.model.ptg000012l.202,ptg000012lG000122
MD.model.ptg000012l.203,ptg000012lG000123
MD.model.ptg000012l.204,ptg000012lG000124
MD.model.ptg000012l.205,ptg000012lG000125
MD.model.ptg000012l.206,ptg000012lG000126
MD.model.ptg000012l.207,ptg000012lG000127
MD.model.ptg000012l.208,ptg000012lG000128
MD.model.ptg000012l.209,ptg000012lG000129
MD.model.ptg000012l.21,ptg000012lG000019
MD.model.ptg000012l.210,ptg000012lG000130
MD.model.ptg000012l.211,ptg000012lG000131
MD.model.ptg000012l.212,ptg000012lG000132
MD.model.ptg000012l.213,ptg000012lG000133
MD.model.ptg000012l.214,ptg000012lG000134
MD.model.ptg000012l.215,ptg000012lG000135
MD.model.ptg000012l.217,ptg000012lG000136
MD.model.ptg000012l.218,ptg000012lG000137
MD.model.ptg000012l.22,ptg000012lG000020
MD.model.ptg000012l.220,ptg000012lG000138
MD.model.ptg000012l.221,ptg000012lG000139
MD.model.ptg000012l.222,ptg000012lG000140
MD.model.ptg000012l.223,ptg000012lG000141
MD.model.ptg000012l.224,ptg000012lG000142
MD.model.ptg000012l.225,ptg000012lG000143
MD.model.ptg000012l.226,ptg000012lG000144
MD.model.ptg000012l.227,ptg000012lG000145
MD.model.ptg000012l.228,ptg000012lG000146
MD.model.ptg000012l.229,ptg000012lG000147
MD.model.ptg000012l.230,ptg000012lG000148
MD.model.ptg000012l.231,ptg000012lG000149
MD.model.ptg000012l.232,ptg000012lG000150
MD.model.ptg000012l.233,ptg000012lG000151
MD.model.ptg000012l.234,ptg000012lG000152
MD.model.ptg000012l.235,ptg000012lG000153
MD.model.ptg000012l.236,ptg000012lG000154
MD.model.ptg000012l.237,ptg000012lG000155
MD.model.ptg000012l.239,ptg000012lG000156
MD.model.ptg000012l.24,ptg000012lG000022
MD.model.ptg000012l.240,ptg000012lG000157
MD.model.ptg000012l.241,ptg000012lG000158
MD.model.ptg000012l.245,ptg000012lG000159
MD.model.ptg000012l.246,ptg000012lG000160
MD.model.ptg000012l.25,ptg000012lG000023
MD.model.ptg000012l.250,ptg000012lG000161
MD.model.ptg000012l.252,ptg000012lG000162
MD.model.ptg000012l.257,ptg000012lG000164
MD.model.ptg000012l.258,ptg000012lG000165
MD.model.ptg000012l.260,ptg000012lG000166
MD.model.ptg000012l.261,ptg000012lG000167
MD.model.ptg000012l.262,ptg000012lG000168
MD.model.ptg000012l.263,ptg000012lG000169
MD.model.ptg000012l.264,ptg000012lG000170
MD.model.ptg000012l.265,ptg000012lG000171
MD.model.ptg000012l.266,ptg000012lG000172
MD.model.ptg000012l.267,ptg000012lG000173
MD.model.ptg000012l.269,ptg000012lG000175
MD.model.ptg000012l.27,ptg000012lG000024
MD.model.ptg000012l.270,ptg000012lG000176
MD.model.ptg000012l.271,ptg000012lG000177
MD.model.ptg000012l.275,ptg000012lG000179
MD.model.ptg000012l.277,ptg000012lG000180
MD.model.ptg000012l.278,ptg000012lG000181
MD.model.ptg000012l.28,ptg000012lG000025
MD.model.ptg000012l.281,ptg000012lG000182
MD.model.ptg000012l.282,ptg000012lG000183
MD.model.ptg000012l.283,ptg000012lG000184
MD.model.ptg000012l.284,ptg000012lG000185
MD.model.ptg000012l.285,ptg000012lG000186
MD.model.ptg000012l.286,ptg000012lG000187
MD.model.ptg000012l.288,ptg000012lG000189
MD.model.ptg000012l.289,ptg000012lG000190
MD.model.ptg000012l.29,ptg000012lG000026
MD.model.ptg000012l.290,ptg000012lG000191
MD.model.ptg000012l.291,ptg000012lG000192
MD.model.ptg000012l.292,ptg000012lG000193
MD.model.ptg000012l.293,ptg000012lG000194
MD.model.ptg000012l.294,ptg000012lG000213
MD.model.ptg000012l.295,ptg000012lG000213
MD.model.ptg000012l.296,ptg000012lG000197
MD.model.ptg000012l.297,ptg000012lG000198
MD.model.ptg000012l.299,ptg000012lG000200
MD.model.ptg000012l.3,ptg000012lG000003
MD.model.ptg000012l.30,ptg000012lG000027
MD.model.ptg000012l.300,ptg000012lG000201
MD.model.ptg000012l.301,ptg000012lG000202
MD.model.ptg000012l.303,ptg000012lG000204
MD.model.ptg000012l.308,ptg000012lG000206
MD.model.ptg000012l.309,ptg000012lG000207
MD.model.ptg000012l.310,ptg000012lG000208
MD.model.ptg000012l.311,ptg000012lG000209
MD.model.ptg000012l.312,ptg000012lG000210
MD.model.ptg000012l.313,ptg000012lG000211
MD.model.ptg000012l.315,ptg000012lG000212
MD.model.ptg000012l.317,ptg000012lG000213
MD.model.ptg000012l.318,ptg000012lG000213
MD.model.ptg000012l.319,ptg000012lG000215
MD.model.ptg000012l.32,ptg000012lG000028
MD.model.ptg000012l.320,ptg000012lG000216
MD.model.ptg000012l.322,ptg000012lG000217
MD.model.ptg000012l.323,ptg000012lG000218
MD.model.ptg000012l.324,ptg000012lG000219
MD.model.ptg000012l.325,ptg000012lG000220
MD.model.ptg000012l.326,ptg000012lG000221
MD.model.ptg000012l.328,ptg000012lG000223
MD.model.ptg000012l.329,ptg000012lG000224
MD.model.ptg000012l.33,ptg000012lG000029
MD.model.ptg000012l.330,ptg000012lG000225
MD.model.ptg000012l.331,ptg000012lG000226
MD.model.ptg000012l.332,ptg000012lG000227
MD.model.ptg000012l.333,ptg000012lG000228
MD.model.ptg000012l.334,ptg000012lG000229
MD.model.ptg000012l.335,ptg000012lG000230
MD.model.ptg000012l.336,ptg000012lG000231
MD.model.ptg000012l.337,ptg000012lG000232
MD.model.ptg000012l.338,ptg000012lG000233
MD.model.ptg000012l.339,ptg000012lG000229
MD.model.ptg000012l.34,ptg000119lG000066
MD.model.ptg000012l.340,ptg000012lG000235
MD.model.ptg000012l.341,ptg000012lG000236
MD.model.ptg000012l.342,ptg000012lG000237
MD.model.ptg000012l.343,ptg000012lG000238
MD.model.ptg000012l.344,ptg000012lG000239
MD.model.ptg000012l.345,ptg000012lG000240
MD.model.ptg000012l.347,ptg000012lG000242
MD.model.ptg000012l.348,ptg000012lG000243
MD.model.ptg000012l.349,ptg000012lG000244
MD.model.ptg000012l.35,ptg000012lG000031
MD.model.ptg000012l.350,ptg000012lG000245
MD.model.ptg000012l.351,ptg000012lG000246
MD.model.ptg000012l.353,ptg000012lG000247
MD.model.ptg000012l.354,ptg000012lG000248
MD.model.ptg000012l.356,ptg000012lG000249
MD.model.ptg000012l.357,ptg000012lG000250
MD.model.ptg000012l.358,ptg000012lG000251
MD.model.ptg000012l.359,ptg000012lG000252
MD.model.ptg000012l.360,ptg000012lG000253
MD.model.ptg000012l.362,ptg000012lG000254
MD.model.ptg000012l.363,ptg000012lG000255
MD.model.ptg000012l.364,ptg000012lG000256
MD.model.ptg000012l.365,ptg000012lG000257
MD.model.ptg000012l.366,ptg000012lG000258
MD.model.ptg000012l.367,ptg000012lG000259
MD.model.ptg000012l.369,ptg000012lG000260
MD.model.ptg000012l.37,ptg000012lG000033
MD.model.ptg000012l.371,ptg000012lG000261
MD.model.ptg000012l.372,ptg000012lG000262
MD.model.ptg000012l.373,ptg000012lG000263
MD.model.ptg000012l.374,ptg000012lG000264
MD.model.ptg000012l.375,ptg000012lG000265
MD.model.ptg000012l.376,ptg000012lG000266
MD.model.ptg000012l.377,ptg000012lG000267
MD.model.ptg000012l.378,ptg000012lG000268
MD.model.ptg000012l.379,ptg000012lG000269
MD.model.ptg000012l.38,ptg000012lG000034
MD.model.ptg000012l.380,ptg000012lG000270
MD.model.ptg000012l.381,ptg000012lG000271
MD.model.ptg000012l.382,ptg000012lG000272
MD.model.ptg000012l.383,ptg000012lG000273
MD.model.ptg000012l.384,ptg000012lG000274
MD.model.ptg000012l.385,ptg000012lG000275
MD.model.ptg000012l.386,ptg000012lG000276
MD.model.ptg000012l.387,ptg000012lG000277
MD.model.ptg000012l.388,ptg000012lG000278
MD.model.ptg000012l.389,ptg000012lG000279
MD.model.ptg000012l.390,ptg000012lG000280
MD.model.ptg000012l.391,ptg000012lG000281
MD.model.ptg000012l.392,ptg000012lG000282
MD.model.ptg000012l.393,ptg000012lG000283
MD.model.ptg000012l.396,ptg000012lG000284
MD.model.ptg000012l.397,ptg000012lG000285
MD.model.ptg000012l.398,ptg000012lG000286
MD.model.ptg000012l.399,ptg000012lG000287
MD.model.ptg000012l.4,ptg000012lG000004
MD.model.ptg000012l.40,ptg000012lG000035
MD.model.ptg000012l.400,ptg000012lG000288
MD.model.ptg000012l.401,ptg000012lG000289
MD.model.ptg000012l.402,ptg000012lG000290
MD.model.ptg000012l.403,ptg000012lG000291
MD.model.ptg000012l.404,ptg000012lG000292
MD.model.ptg000012l.405,ptg000012lG000293
MD.model.ptg000012l.406,ptg000012lG000294
MD.model.ptg000012l.407,ptg000012lG000295
MD.model.ptg000012l.408,ptg000012lG000296
MD.model.ptg000012l.409,ptg000012lG000297
MD.model.ptg000012l.410,ptg000012lG000298
MD.model.ptg000012l.411,ptg000012lG000299
MD.model.ptg000012l.412,ptg000012lG000300
MD.model.ptg000012l.413,ptg000012lG000301
MD.model.ptg000012l.415,ptg000012lG000302
MD.model.ptg000012l.416,ptg000012lG000303
MD.model.ptg000012l.417,ptg000012lG000304
MD.model.ptg000012l.418,ptg000012lG000305
MD.model.ptg000012l.419,ptg000012lG000306
MD.model.ptg000012l.42,ptg000012lG000036
MD.model.ptg000012l.420,ptg000012lG000307
MD.model.ptg000012l.421,ptg000012lG000308
MD.model.ptg000012l.422,ptg000012lG000309
MD.model.ptg000012l.423,ptg000012lG000310
MD.model.ptg000012l.424,ptg000012lG000311
MD.model.ptg000012l.427,ptg000012lG000312
MD.model.ptg000012l.429,ptg000012lG000313
MD.model.ptg000012l.43,ptg000012lG000037
MD.model.ptg000012l.430,ptg000012lG000314
MD.model.ptg000012l.431,ptg000012lG000315
MD.model.ptg000012l.432,ptg000012lG000316
MD.model.ptg000012l.433,ptg000012lG000317
MD.model.ptg000012l.434,ptg000012lG000318
MD.model.ptg000012l.435,ptg000012lG000319
MD.model.ptg000012l.436,ptg000012lG000320
MD.model.ptg000012l.438,ptg000012lG000321
MD.model.ptg000012l.439,ptg000012lG000322
MD.model.ptg000012l.44,ptg000012lG000038
MD.model.ptg000012l.440,ptg000012lG000323
MD.model.ptg000012l.441,ptg000012lG000324
MD.model.ptg000012l.442,ptg000012lG000325
MD.model.ptg000012l.443,ptg000012lG000326
MD.model.ptg000012l.445,ptg000012lG000327
MD.model.ptg000012l.446,ptg000012lG000328
MD.model.ptg000012l.447,ptg000012lG000329
MD.model.ptg000012l.448,ptg000012lG000330
MD.model.ptg000012l.449,ptg000012lG000331
MD.model.ptg000012l.45,ptg000012lG000039
MD.model.ptg000012l.450,ptg000012lG000332
MD.model.ptg000012l.452,ptg000012lG000333
MD.model.ptg000012l.454,ptg000012lG000334
MD.model.ptg000012l.456,ptg000012lG000336
MD.model.ptg000012l.457,ptg000012lG000337
MD.model.ptg000012l.458,ptg000012lG000338
MD.model.ptg000012l.460,ptg000012lG000340
MD.model.ptg000012l.461,ptg000012lG000341
MD.model.ptg000012l.462,ptg000012lG000342
MD.model.ptg000012l.463,ptg000012lG000343
MD.model.ptg000012l.464,ptg000012lG000344
MD.model.ptg000012l.465,ptg000012lG000345
MD.model.ptg000012l.466,ptg000012lG000346
MD.model.ptg000012l.467,ptg000026lG001029
MD.model.ptg000012l.468,ptg000012lG000348
MD.model.ptg000012l.469,ptg000012lG000349
MD.model.ptg000012l.470,ptg000012lG000350
MD.model.ptg000012l.472,ptg000012lG000351
MD.model.ptg000012l.474,ptg000012lG000352
MD.model.ptg000012l.475,ptg000012lG000353
MD.model.ptg000012l.476,ptg000012lG000354
MD.model.ptg000012l.477,ptg000012lG000355
MD.model.ptg000012l.479,ptg000012lG000356
MD.model.ptg000012l.482,ptg000012lG000358
MD.model.ptg000012l.483,ptg000012lG000359
MD.model.ptg000012l.484,ptg000012lG000360
MD.model.ptg000012l.485,ptg000012lG000361
MD.model.ptg000012l.486,ptg000012lG000362
MD.model.ptg000012l.487,ptg000012lG000363
MD.model.ptg000012l.488,ptg000012lG000364
MD.model.ptg000012l.490,ptg000012lG000365
MD.model.ptg000012l.491,ptg000012lG000366
MD.model.ptg000012l.497,ptg000012lG000367
MD.model.ptg000012l.498,ptg000012lG000368
MD.model.ptg000012l.499,ptg000012lG000369
MD.model.ptg000012l.5,ptg000012lG000005
MD.model.ptg000012l.500,ptg000012lG000370
MD.model.ptg000012l.502,ptg000012lG000371
MD.model.ptg000012l.503,ptg000012lG000372
MD.model.ptg000012l.504,ptg000012lG000373
MD.model.ptg000012l.506,ptg000012lG000374
MD.model.ptg000012l.507,ptg000012lG000375
MD.model.ptg000012l.508,ptg000012lG000376
MD.model.ptg000012l.509,ptg000012lG000377
MD.model.ptg000012l.510,ptg000012lG000378
MD.model.ptg000012l.511,ptg000012lG000379
MD.model.ptg000012l.512,ptg000012lG000380
MD.model.ptg000012l.513,ptg000012lG000381
MD.model.ptg000012l.514,ptg000012lG000382
MD.model.ptg000012l.515,ptg000012lG000383
MD.model.ptg000012l.516,ptg000012lG000384
MD.model.ptg000012l.517,ptg000012lG000385
MD.model.ptg000012l.518,ptg000012lG000386
MD.model.ptg000012l.519,ptg000012lG000387
MD.model.ptg000012l.520,ptg000012lG000388
MD.model.ptg000012l.521,ptg000012lG000389
MD.model.ptg000012l.522,ptg000012lG000390
MD.model.ptg000012l.523,ptg000012lG000391
MD.model.ptg000012l.524,ptg000012lG000392
MD.model.ptg000012l.525,ptg000012lG000393
MD.model.ptg000012l.530,ptg000012lG000395
MD.model.ptg000012l.532,ptg000012lG000396
MD.model.ptg000012l.533,ptg000012lG000397
MD.model.ptg000012l.534,ptg000012lG000398
MD.model.ptg000012l.535,ptg000012lG000399
MD.model.ptg000012l.536,ptg000012lG000400
MD.model.ptg000012l.537,ptg000012lG000401
MD.model.ptg000012l.538,ptg000012lG000402
MD.model.ptg000012l.540,ptg000012lG000403
MD.model.ptg000012l.541,ptg000012lG000404
MD.model.ptg000012l.542,ptg000012lG000405
MD.model.ptg000012l.543,ptg000012lG000406
MD.model.ptg000012l.544,ptg000012lG000407
MD.model.ptg000012l.545,ptg000012lG000408
MD.model.ptg000012l.546,ptg000012lG000409
MD.model.ptg000012l.547,ptg000012lG000410
MD.model.ptg000012l.548,ptg000012lG000411
MD.model.ptg000012l.549,ptg000012lG000412
MD.model.ptg000012l.550,ptg000012lG000413
MD.model.ptg000012l.551,ptg000012lG000414
MD.model.ptg000012l.552,ptg000012lG000415
MD.model.ptg000012l.553,ptg000012lG000416
MD.model.ptg000012l.554,ptg000012lG000417
MD.model.ptg000012l.555,ptg000012lG000418
MD.model.ptg000012l.556,ptg000012lG000419
MD.model.ptg000012l.557,ptg000012lG000420
MD.model.ptg000012l.558,ptg000012lG000421
MD.model.ptg000012l.559,ptg000012lG000422
MD.model.ptg000012l.56,ptg000012lG000040
MD.model.ptg000012l.560,ptg000012lG000423
MD.model.ptg000012l.561,ptg000012lG000424
MD.model.ptg000012l.562,ptg000012lG000425
MD.model.ptg000012l.563,ptg000012lG000426
MD.model.ptg000012l.564,ptg000012lG000427
MD.model.ptg000012l.565,ptg000012lG000428
MD.model.ptg000012l.566,ptg000012lG000429
MD.model.ptg000012l.568,ptg000012lG000430
MD.model.ptg000012l.569,ptg000012lG000431
MD.model.ptg000012l.570,ptg000012lG000432
MD.model.ptg000012l.571,ptg000012lG000433
MD.model.ptg000012l.572,ptg000012lG000434
MD.model.ptg000012l.573,ptg000012lG000435
MD.model.ptg000012l.574,ptg000012lG000436
MD.model.ptg000012l.575,ptg000012lG000437
MD.model.ptg000012l.576,ptg000012lG000438
MD.model.ptg000012l.577,ptg000012lG000439
MD.model.ptg000012l.578,ptg000012lG000440
MD.model.ptg000012l.579,ptg000012lG000441
MD.model.ptg000012l.580,ptg000012lG000442
MD.model.ptg000012l.581,ptg000012lG000443
MD.model.ptg000012l.584,ptg000012lG000445
MD.model.ptg000012l.585,ptg000012lG000446
MD.model.ptg000012l.586,ptg000012lG000447
MD.model.ptg000012l.588,ptg000012lG000449
MD.model.ptg000012l.589,ptg000012lG000450
MD.model.ptg000012l.590,ptg000012lG000451
MD.model.ptg000012l.591,ptg000012lG000452
MD.model.ptg000012l.592,ptg000012lG000453
MD.model.ptg000012l.593,ptg000012lG000454
MD.model.ptg000012l.594,ptg000012lG000455
MD.model.ptg000012l.595,ptg000012lG000456
MD.model.ptg000012l.596,ptg000012lG000457
MD.model.ptg000012l.598,ptg000012lG000458
MD.model.ptg000012l.599,ptg000012lG000459
MD.model.ptg000012l.6,ptg000012lG000006
MD.model.ptg000012l.600,ptg000012lG000460
MD.model.ptg000012l.601,ptg000012lG000461
MD.model.ptg000012l.602,ptg000012lG000462
MD.model.ptg000012l.603,ptg000012lG000463
MD.model.ptg000012l.604,ptg000012lG000464
MD.model.ptg000012l.605,ptg000012lG000465
MD.model.ptg000012l.606,ptg000012lG000466
MD.model.ptg000012l.607,ptg000012lG000467
MD.model.ptg000012l.608,ptg000012lG000468
MD.model.ptg000012l.609,ptg000012lG000469
MD.model.ptg000012l.610,ptg000012lG000470
MD.model.ptg000012l.611,ptg000012lG000471
MD.model.ptg000012l.612,ptg000012lG000472
MD.model.ptg000012l.613,ptg000012lG000473
MD.model.ptg000012l.614,ptg000012lG000474
MD.model.ptg000012l.615,ptg000012lG000475
MD.model.ptg000012l.617,ptg000012lG000476
MD.model.ptg000012l.618,ptg000012lG000477
MD.model.ptg000012l.619,ptg000012lG000478
MD.model.ptg000012l.620,ptg000012lG000479
MD.model.ptg000012l.621,ptg000012lG000480
MD.model.ptg000012l.623,ptg000012lG000481
MD.model.ptg000012l.625,ptg000012lG000482
MD.model.ptg000012l.627,ptg000012lG000483
MD.model.ptg000012l.629,ptg000012lG000484
MD.model.ptg000012l.630,ptg000012lG000485
MD.model.ptg000012l.631,ptg000012lG000486
MD.model.ptg000012l.632,ptg000012lG000487
MD.model.ptg000012l.633,ptg000012lG000488
MD.model.ptg000012l.634,ptg000012lG000489
MD.model.ptg000012l.635,ptg000012lG000490
MD.model.ptg000012l.636,ptg000012lG000491
MD.model.ptg000012l.637,ptg000012lG000492
MD.model.ptg000012l.638,ptg000012lG000493
MD.model.ptg000012l.639,ptg000012lG000494
MD.model.ptg000012l.640,ptg000012lG000495
MD.model.ptg000012l.641,ptg000012lG000496
MD.model.ptg000012l.642,ptg000012lG000497
MD.model.ptg000012l.644,ptg000012lG000499
MD.model.ptg000012l.645,ptg000012lG000500
MD.model.ptg000012l.646,ptg000012lG000501
MD.model.ptg000012l.647,ptg000012lG000502
MD.model.ptg000012l.648,ptg000012lG000503
MD.model.ptg000012l.649,ptg000012lG000504
MD.model.ptg000012l.651,ptg000012lG000506
MD.model.ptg000012l.652,ptg000012lG000507
MD.model.ptg000012l.653,ptg000012lG000508
MD.model.ptg000012l.654,ptg000012lG000509
MD.model.ptg000012l.655,ptg000012lG000510
MD.model.ptg000012l.656,ptg000012lG000511
MD.model.ptg000012l.658,ptg000012lG000512
MD.model.ptg000012l.662,ptg000012lG000514
MD.model.ptg000012l.663,ptg000012lG000515
MD.model.ptg000012l.664,ptg000012lG000516
MD.model.ptg000012l.665,ptg000012lG000517
MD.model.ptg000012l.666,ptg000012lG000518
MD.model.ptg000012l.667,ptg000012lG000519
MD.model.ptg000012l.668,ptg000012lG000520
MD.model.ptg000012l.669,ptg000012lG000521
MD.model.ptg000012l.670,ptg000012lG000522
MD.model.ptg000012l.671,ptg000012lG000523
MD.model.ptg000012l.672,ptg000012lG000524
MD.model.ptg000012l.673,ptg000012lG000525
MD.model.ptg000012l.674,ptg000012lG000526
MD.model.ptg000012l.675,ptg000012lG000527
MD.model.ptg000012l.677,ptg000012lG000528
MD.model.ptg000012l.678,ptg000012lG000529
MD.model.ptg000012l.679,ptg000012lG000530
MD.model.ptg000012l.680,ptg000012lG000531
MD.model.ptg000012l.682,ptg000012lG000532
MD.model.ptg000012l.683,ptg000012lG000533
MD.model.ptg000012l.684,ptg000012lG000534
MD.model.ptg000012l.685,ptg000012lG000535
MD.model.ptg000012l.686,ptg000012lG000536
MD.model.ptg000012l.688,ptg000012lG000538
MD.model.ptg000012l.689,ptg000012lG000539
MD.model.ptg000012l.690,ptg000012lG000540
MD.model.ptg000012l.691,ptg000012lG000541
MD.model.ptg000012l.692,ptg000012lG000542
MD.model.ptg000012l.693,ptg000012lG000543
MD.model.ptg000012l.694,ptg000012lG000544
MD.model.ptg000012l.695,ptg000012lG000545
MD.model.ptg000012l.696,ptg000012lG000546
MD.model.ptg000012l.698,ptg000012lG000548
MD.model.ptg000012l.699,ptg000012lG000549
MD.model.ptg000012l.7,ptg000012lG000007
MD.model.ptg000012l.700,ptg000012lG000550
MD.model.ptg000012l.701,ptg000012lG000551
MD.model.ptg000012l.702,ptg000012lG000552
MD.model.ptg000012l.703,ptg000012lG000553
MD.model.ptg000012l.704,ptg000012lG000554
MD.model.ptg000012l.705,ptg000012lG000555
MD.model.ptg000012l.706,ptg000012lG000556
MD.model.ptg000012l.708,ptg000012lG000557
MD.model.ptg000012l.709,ptg000012lG000558
MD.model.ptg000012l.710,ptg000012lG000559
MD.model.ptg000012l.711,ptg000012lG000560
MD.model.ptg000012l.712,ptg000012lG000561
MD.model.ptg000012l.713,ptg000012lG000562
MD.model.ptg000012l.714,ptg000012lG000563
MD.model.ptg000012l.715,ptg000012lG000564
MD.model.ptg000012l.717,ptg000012lG000565
MD.model.ptg000012l.719,ptg000012lG000566
MD.model.ptg000012l.720,ptg000012lG000567
MD.model.ptg000012l.721,ptg000012lG000568
MD.model.ptg000012l.722,ptg000012lG000569
MD.model.ptg000012l.723,ptg000012lG000570
MD.model.ptg000012l.724,ptg000012lG000571
MD.model.ptg000012l.726,ptg000012lG000573
MD.model.ptg000012l.727,ptg000012lG000574
MD.model.ptg000012l.728,ptg000012lG000575
MD.model.ptg000012l.730,ptg000012lG000576
MD.model.ptg000012l.731,ptg000012lG000577
MD.model.ptg000012l.733,ptg000012lG000578
MD.model.ptg000012l.734,ptg000012lG000579
MD.model.ptg000012l.735,ptg000012lG000580
MD.model.ptg000012l.739,ptg000012lG000583
MD.model.ptg000012l.740,ptg000012lG000584
MD.model.ptg000012l.741,ptg000012lG000585
MD.model.ptg000012l.742,ptg000012lG000586
MD.model.ptg000012l.743,ptg000012lG000587
MD.model.ptg000012l.744,ptg000012lG000588
MD.model.ptg000012l.745,ptg000012lG000589
MD.model.ptg000012l.746,ptg000012lG000590
MD.model.ptg000012l.747,ptg000012lG000591
